Daily Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1,Day,Hours,x0_shifted,y0_shifted,x1_shifted,y1_shifted,distance_km,Avg Weekly Baseline: People Moving,Source Category,Destination Category,geometry,index_right,District
43.0,54,63.49121,8.594076,63.49121,8.425543,"May 05, 2021",00:00,77.6102614258069,18.7070726230666,77.6102614258069,18.5385396230666,18.74001457218739,45.0,Workplace,Public Transport,POINT (77.6102614258069 18.7070726230666),108,Nanded
31.0,43,63.49121,10.104082,63.40332,10.104082,"May 05, 2021",00:00,77.6102614258069,20.2170786230666,77.52237142580691,20.2170786230666,9.170812804132655,64.0,Retail,Recreation,POINT (77.6102614258069 20.2170786230666),94,Washim
16.0,26,63.49121,10.271082,63.666992,10.354521,"May 05, 2021",00:00,77.6102614258069,20.3840786230666,77.7860434258069,20.4675176230666,20.532838116968332,11.0,Residential,Retail,POINT (77.6102614258069 20.3840786230666),106,Yavatmal
10.0,24,63.49121,8.425543,63.31543,8.425543,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.4344814258069,18.5385396230666,18.531609768170032,22.0,Workplace,Recreation,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
11.0,17,63.49121,8.425543,63.31543,8.172468,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.4344814258069,18.2854646230666,33.70198108178491,27.0,Workplace,Park,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
33.0,81,63.49121,8.425543,63.40332,8.425543,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.52237142580691,18.5385396230666,9.265805159585437,168.0,Workplace,Recreation,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
24.0,88,63.49121,8.425543,63.49121,8.509829,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6102614258069,18.6228256230666,9.372175587163174,175.0,Workplace,Pharmacy,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
12.0,23,63.49121,8.425543,63.49121,8.678289,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6102614258069,18.7912856230666,28.104072929705957,32.0,Workplace,Residential,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
13.0,23,63.49121,8.425543,63.49121,8.341221,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6102614258069,18.4542176230666,9.376178604522645,66.0,Workplace,Workplace,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
55.0,137,63.49121,8.425543,63.5791,8.425543,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6981514258069,18.5385396230666,9.26580515958812,298.0,Workplace,Supermarket,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
27.0,83,63.49121,8.425543,63.5791,8.341221,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6981514258069,18.4542176230666,13.183708888537064,127.0,Workplace,Park,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
22.0,48,63.49121,8.425543,63.5791,8.509829,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.6981514258069,18.6228256230666,13.17764793458776,108.0,Workplace,Retail,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
12.0,28,63.49121,8.425543,63.754883,8.678289,"May 05, 2021",00:00,77.6102614258069,18.5385396230666,77.87393442580691,18.7912856230666,39.5146125698888,27.0,Workplace,Recreation,POINT (77.6102614258069 18.5385396230666),182,Kamareddy
132.0,227,63.49121,8.509829,63.49121,8.425543,"May 05, 2021",00:00,77.6102614258069,18.6228256230666,77.6102614258069,18.5385396230666,9.372175587163174,164.0,Recreation,Public Transport,POINT (77.6102614258069 18.6228256230666),108,Nanded
20.0,43,63.49121,8.678289,63.49121,8.425543,"May 05, 2021",00:00,77.6102614258069,18.7912856230666,77.6102614258069,18.5385396230666,28.104072929705957,34.0,Public Transport,Public Transport,POINT (77.6102614258069 18.7912856230666),108,Nanded
18.0,50,63.49121,8.9307,63.40332,8.9307,"May 05, 2021",00:00,77.6102614258069,19.0436966230666,77.52237142580691,19.0436966230666,9.238050039436692,29.0,Retail,Retail,POINT (77.6102614258069 19.0436966230666),108,Nanded
10.0,15,63.49121,9.602135,63.49121,9.518339,"May 05, 2021",00:00,77.6102614258069,19.7151316230666,77.6102614258069,19.6313356230666,9.317690073107638,4.0,Residential,Supermarket,POINT (77.6102614258069 19.7151316230666),106,Yavatmal
19.0,47,63.49121,9.602135,63.5791,9.602135,"May 05, 2021",00:00,77.6102614258069,19.7151316230666,77.6981514258069,19.7151316230666,9.200047831523708,19.0,Residential,Workplace,POINT (77.6102614258069 19.7151316230666),106,Yavatmal
11.0,16,63.49121,9.853285,63.5791,9.853285,"May 05, 2021",00:00,77.6102614258069,19.9662816230666,77.6981514258069,19.9662816230666,9.185508159646613,8.0,Recreation,Public Transport,POINT (77.6102614258069 19.9662816230666),106,Yavatmal
10.0,15,63.49121,10.187601,63.49121,10.271082,"May 05, 2021",00:00,77.6102614258069,20.3005976230666,77.6102614258069,20.3840786230666,9.282663671214388,1.0,Recreation,Supermarket,POINT (77.6102614258069 20.3005976230666),106,Yavatmal
28.0,52,63.49121,10.354521,63.666992,10.354521,"May 05, 2021",00:00,77.6102614258069,20.4675176230666,77.7860434258069,20.4675176230666,18.31213386655332,25.0,Recreation,Retail,POINT (77.6102614258069 20.4675176230666),94,Washim
31.0,85,63.49121,9.434505,63.40332,9.434505,"May 05, 2021",00:00,77.6102614258069,19.5475016230666,77.52237142580691,19.5475016230666,9.209653981151009,72.0,Supermarket,Residential,POINT (77.6102614258069 19.5475016230666),108,Nanded
58.0,115,63.49121,9.434505,63.49121,9.518339,"May 05, 2021",00:00,77.6102614258069,19.5475016230666,77.6102614258069,19.6313356230666,9.321915480319864,162.0,Supermarket,Supermarket,POINT (77.6102614258069 19.5475016230666),108,Nanded
20.0,52,63.49121,9.518339,63.40332,9.434505,"May 05, 2021",00:00,77.6102614258069,19.6313356230666,77.52237142580691,19.5475016230666,13.102355167798828,29.0,Recreation,Residential,POINT (77.6102614258069 19.6313356230666),108,Nanded
84.0,160,63.49121,9.518339,63.49121,9.434505,"May 05, 2021",00:00,77.6102614258069,19.6313356230666,77.6102614258069,19.5475016230666,9.321915480319864,161.0,Recreation,Residential,POINT (77.6102614258069 19.6313356230666),108,Nanded
14.0,47,63.5791,10.43792,63.666992,10.43792,"May 05, 2021",00:00,77.6981514258069,20.5509166230666,77.7860434258069,20.5509166230666,9.151187361640602,17.0,Supermarket,Workplace,POINT (77.6981514258069 20.5509166230666),106,Yavatmal
12.0,38,63.5791,8.678289,63.49121,8.678289,"May 05, 2021",00:00,77.6981514258069,18.7912856230666,77.6102614258069,18.7912856230666,9.2520082950744,10.0,Workplace,Residential,POINT (77.6981514258069 18.7912856230666),108,Nanded
31.0,54,63.5791,9.266724,63.666992,9.266724,"May 05, 2021",00:00,77.6981514258069,19.3797206230666,77.7860434258069,19.3797206230666,9.21939963486922,39.0,Pharmacy,Retail,POINT (77.6981514258069 19.3797206230666),108,Nanded
17.0,44,63.5791,10.271082,63.666992,10.354521,"May 05, 2021",00:00,77.6981514258069,20.3840786230666,77.7860434258069,20.4675176230666,13.036953146076115,16.0,Park,Retail,POINT (77.6981514258069 20.3840786230666),106,Yavatmal
202.0,355,63.5791,8.425543,63.49121,8.425543,"May 05, 2021",00:00,77.6981514258069,18.5385396230666,77.6102614258069,18.5385396230666,9.26580515958812,286.0,Park,Public Transport,POINT (77.6981514258069 18.5385396230666),182,Kamareddy
14.0,48,63.5791,8.425543,63.5791,8.509829,"May 05, 2021",00:00,77.6981514258069,18.5385396230666,77.6981514258069,18.6228256230666,9.372175587163174,10.0,Park,Retail,POINT (77.6981514258069 18.5385396230666),182,Kamareddy
20.0,40,63.5791,8.9307,63.666992,8.9307,"May 05, 2021",00:00,77.6981514258069,19.0436966230666,77.7860434258069,19.0436966230666,9.23826025788892,26.0,Pharmacy,Residential,POINT (77.6981514258069 19.0436966230666),108,Nanded
10.0,15,63.5791,9.518339,63.49121,9.518339,"May 05, 2021",00:00,77.6981514258069,19.6313356230666,77.6102614258069,19.6313356230666,9.204859666377953,4.0,Park,Supermarket,POINT (77.6981514258069 19.6313356230666),106,Yavatmal
14.0,28,63.5791,9.769608,63.666992,9.769608,"May 05, 2021",00:00,77.6981514258069,19.8826046230666,77.7860434258069,19.8826046230666,9.190581173415632,10.0,Public Transport,Residential,POINT (77.6981514258069 19.8826046230666),106,Yavatmal
11.0,28,63.5791,9.936924,63.5791,9.853285,"May 05, 2021",00:00,77.6981514258069,20.0499206230666,77.6981514258069,19.9662816230666,9.300232469624024,7.0,Workplace,Public Transport,POINT (77.6981514258069 20.0499206230666),106,Yavatmal
74.0,123,63.5791,8.509829,63.49121,8.425543,"May 05, 2021",00:00,77.6981514258069,18.6228256230666,77.6102614258069,18.5385396230666,13.17764793458776,103.0,Public Transport,Public Transport,POINT (77.6981514258069 18.6228256230666),108,Nanded
26.0,39,63.5791,8.594076,63.49121,8.425543,"May 05, 2021",00:00,77.6981514258069,18.7070726230666,77.6102614258069,18.5385396230666,20.90354889635068,19.0,Residential,Public Transport,POINT (77.6981514258069 18.7070726230666),108,Nanded
13.0,19,63.5791,8.8466,63.49121,8.8466,"May 05, 2021",00:00,77.6981514258069,18.9595966230666,77.6102614258069,18.9595966230666,9.242720675167275,16.0,Workplace,Retail,POINT (77.6981514258069 18.9595966230666),108,Nanded
14.0,22,63.5791,8.8466,63.666992,8.9307,"May 05, 2021",00:00,77.6981514258069,18.9595966230666,77.7860434258069,19.0436966230666,13.146827005044807,10.0,Workplace,Residential,POINT (77.6981514258069 18.9595966230666),108,Nanded
11.0,24,63.5791,9.350634,63.49121,9.350634,"May 05, 2021",00:00,77.6981514258069,19.4636306230666,77.6102614258069,19.4636306230666,9.214430681946853,6.0,Residential,Supermarket,POINT (77.6981514258069 19.4636306230666),108,Nanded
18.0,16,63.5791,9.350634,63.49121,9.434505,"May 05, 2021",00:00,77.6981514258069,19.4636306230666,77.6102614258069,19.5475016230666,13.108645175919094,14.0,Residential,Residential,POINT (77.6981514258069 19.4636306230666),108,Nanded
10.0,25,63.5791,9.350634,63.666992,9.266724,"May 05, 2021",00:00,77.6981514258069,19.4636306230666,77.7860434258069,19.3797206230666,13.115228460046009,3.0,Residential,Retail,POINT (77.6981514258069 19.4636306230666),108,Nanded
25.0,45,63.5791,9.434505,63.49121,9.434505,"May 05, 2021",00:00,77.6981514258069,19.5475016230666,77.6102614258069,19.5475016230666,9.209653981153677,18.0,Public Transport,Residential,POINT (77.6981514258069 19.5475016230666),106,Yavatmal
14.0,20,63.5791,9.434505,63.49121,9.518339,"May 05, 2021",00:00,77.6981514258069,19.5475016230666,77.6102614258069,19.6313356230666,13.1023551678007,8.0,Public Transport,Supermarket,POINT (77.6981514258069 19.5475016230666),106,Yavatmal
10.0,29,63.5791,9.434505,63.666992,9.434505,"May 05, 2021",00:00,77.6981514258069,19.5475016230666,77.7860434258069,19.5475016230666,9.209863553430344,2.0,Public Transport,Park,POINT (77.6981514258069 19.5475016230666),106,Yavatmal
67.0,135,63.5791,10.354521,63.666992,10.354521,"May 05, 2021",00:00,77.6981514258069,20.4675176230666,77.7860434258069,20.4675176230666,9.156171437830167,80.0,Supermarket,Retail,POINT (77.6981514258069 20.4675176230666),106,Yavatmal
28.0,52,63.666992,8.425543,63.49121,8.425543,"May 05, 2021",00:00,77.7860434258069,18.5385396230666,77.6102614258069,18.5385396230666,18.53182061819133,29.0,Workplace,Public Transport,POINT (77.7860434258069 18.5385396230666),170,Nizamabad
15.0,33,63.666992,10.354521,63.5791,10.354521,"May 05, 2021",00:00,77.7860434258069,20.4675176230666,77.6981514258069,20.4675176230666,9.156171437830167,90.0,Workplace,Recreation,POINT (77.7860434258069 20.4675176230666),106,Yavatmal
12.0,38,63.666992,10.354521,63.666992,10.271082,"May 05, 2021",00:00,77.7860434258069,20.4675176230666,77.7860434258069,20.3840786230666,9.277993484295244,82.0,Workplace,Pharmacy,POINT (77.7860434258069 20.4675176230666),106,Yavatmal
10.0,35,63.666992,10.521278,63.754883,10.521278,"May 05, 2021",00:00,77.7860434258069,20.6342746230666,77.87393442580691,20.6342746230666,9.146082299406576,14.0,Pharmacy,Pharmacy,POINT (77.7860434258069 20.6342746230666),118,Amravati
26.0,35,63.666992,8.678289,63.754883,8.678289,"May 05, 2021",00:00,77.7860434258069,18.7912856230666,77.87393442580691,18.7912856230666,9.252113563115625,22.0,Supermarket,Recreation,POINT (77.7860434258069 18.7912856230666),108,Nanded
33.0,53,63.666992,8.762463,63.754883,8.678289,"May 05, 2021",00:00,77.7860434258069,18.8754596230666,77.87393442580691,18.7912856230666,13.159146811192644,28.0,Supermarket,Recreation,POINT (77.7860434258069 18.8754596230666),108,Nanded
10.0,16,63.666992,8.8466,63.666992,8.9307,"May 05, 2021",00:00,77.7860434258069,18.9595966230666,77.7860434258069,19.0436966230666,9.351493330807203,8.0,Recreation,Residential,POINT (77.7860434258069 18.9595966230666),108,Nanded
10.0,21,63.666992,9.014763,63.666992,8.9307,"May 05, 2021",00:00,77.7860434258069,19.1277596230666,77.7860434258069,19.0436966230666,9.34737911852171,6.0,Workplace,Residential,POINT (77.7860434258069 19.1277596230666),108,Nanded
12.0,36,63.666992,9.266724,63.5791,9.266724,"May 05, 2021",00:00,77.7860434258069,19.3797206230666,77.6981514258069,19.3797206230666,9.21939963486922,40.0,Residential,Supermarket,POINT (77.7860434258069 19.3797206230666),108,Nanded
10.0,14,63.666992,9.266724,63.754883,9.350634,"May 05, 2021",00:00,77.7860434258069,19.3797206230666,77.87393442580691,19.4636306230666,13.11515476221446,4.0,Residential,Residential,POINT (77.7860434258069 19.3797206230666),108,Nanded
22.0,38,63.666992,9.350634,63.666992,9.266724,"May 05, 2021",00:00,77.7860434258069,19.4636306230666,77.7860434258069,19.3797206230666,9.330366294745373,20.0,Recreation,Retail,POINT (77.7860434258069 19.4636306230666),106,Yavatmal
31.0,69,63.666992,9.350634,63.754883,9.350634,"May 05, 2021",00:00,77.7860434258069,19.4636306230666,77.87393442580691,19.4636306230666,9.214535522435163,64.0,Recreation,Residential,POINT (77.7860434258069 19.4636306230666),106,Yavatmal
65.0,131,63.666992,10.271082,63.666992,10.354521,"May 05, 2021",00:00,77.7860434258069,20.3840786230666,77.7860434258069,20.4675176230666,9.277993484295244,75.0,Supermarket,Retail,POINT (77.7860434258069 20.3840786230666),106,Yavatmal
27.0,44,63.666992,8.509829,63.49121,8.425543,"May 05, 2021",00:00,77.7860434258069,18.6228256230666,77.6102614258069,18.5385396230666,20.762860715821287,22.0,Residential,Public Transport,POINT (77.7860434258069 18.6228256230666),170,Nizamabad
12.0,23,63.666992,8.594076,63.49121,8.425543,"May 05, 2021",00:00,77.7860434258069,18.7070726230666,77.6102614258069,18.5385396230666,26.349132317096995,8.0,Retail,Public Transport,POINT (77.7860434258069 18.7070726230666),108,Nanded
10.0,14,63.666992,9.182774,63.666992,9.266724,"May 05, 2021",00:00,77.7860434258069,19.2957706230666,77.7860434258069,19.3797206230666,9.334814091810353,6.0,Park,Retail,POINT (77.7860434258069 19.2957706230666),108,Nanded
10.0,30,63.666992,9.182774,63.754883,9.182774,"May 05, 2021",00:00,77.7860434258069,19.2957706230666,77.87393442580691,19.2957706230666,9.224036439284436,12.0,Park,Retail,POINT (77.7860434258069 19.2957706230666),108,Nanded
20.0,17,63.666992,9.434505,63.754883,9.434505,"May 05, 2021",00:00,77.7860434258069,19.5475016230666,77.87393442580691,19.5475016230666,9.209758767293344,25.0,Park,Supermarket,POINT (77.7860434258069 19.5475016230666),106,Yavatmal
27.0,53,63.666992,9.434505,63.754883,9.350634,"May 05, 2021",00:00,77.7860434258069,19.5475016230666,77.87393442580691,19.4636306230666,13.108718833244666,51.0,Park,Residential,POINT (77.7860434258069 19.5475016230666),106,Yavatmal
10.0,24,63.666992,10.43792,63.5791,10.43792,"May 05, 2021",00:00,77.7860434258069,20.5509166230666,77.6981514258069,20.5509166230666,9.151187361640602,12.0,Retail,Retail,POINT (77.7860434258069 20.5509166230666),118,Amravati
11.0,12,63.666992,10.43792,63.666992,10.521278,"May 05, 2021",00:00,77.7860434258069,20.5509166230666,77.7860434258069,20.6342746230666,9.26898669523714,14.0,Retail,Recreation,POINT (77.7860434258069 20.5509166230666),118,Amravati
14.0,20,63.666992,9.602135,63.754883,9.602135,"May 05, 2021",00:00,77.7860434258069,19.7151316230666,77.87393442580691,19.7151316230666,9.200152508365926,11.0,Workplace,Workplace,POINT (77.7860434258069 19.7151316230666),106,Yavatmal
12.0,25,63.754883,8.425543,63.754883,8.341221,"May 05, 2021",00:00,77.87393442580691,18.5385396230666,77.87393442580691,18.4542176230666,9.376178604522645,9.0,Residential,Workplace,POINT (77.87393442580691 18.5385396230666),170,Nizamabad
10.0,10,63.754883,8.594076,63.49121,8.425543,"May 05, 2021",00:00,77.87393442580691,18.7070726230666,77.6102614258069,18.5385396230666,33.51324337189226,4.0,Pharmacy,Public Transport,POINT (77.87393442580691 18.7070726230666),170,Nizamabad
39.0,46,63.754883,8.594076,63.754883,8.678289,"May 05, 2021",00:00,77.87393442580691,18.7070726230666,77.87393442580691,18.7912856230666,9.364058357518562,86.0,Pharmacy,Recreation,POINT (77.87393442580691 18.7070726230666),170,Nizamabad
14.0,28,63.754883,9.434505,63.666992,9.434505,"May 05, 2021",00:00,77.87393442580691,19.5475016230666,77.7860434258069,19.5475016230666,9.209758767293344,28.0,Recreation,Park,POINT (77.87393442580691 19.5475016230666),106,Yavatmal
61.0,109,63.754883,9.434505,63.754883,9.350634,"May 05, 2021",00:00,77.87393442580691,19.5475016230666,77.87393442580691,19.4636306230666,9.326029692605356,123.0,Recreation,Residential,POINT (77.87393442580691 19.5475016230666),106,Yavatmal
15.0,40,63.754883,9.602135,63.754883,9.68589,"May 05, 2021",00:00,77.87393442580691,19.7151316230666,77.87393442580691,19.7988866230666,9.31313108111522,55.0,Public Transport,Retail,POINT (77.87393442580691 19.7151316230666),106,Yavatmal
12.0,12,63.754883,9.769608,63.754883,9.602135,"May 05, 2021",00:00,77.87393442580691,19.8826046230666,77.87393442580691,19.7151316230666,18.62214794994424,5.0,Pharmacy,Workplace,POINT (77.87393442580691 19.8826046230666),106,Yavatmal
21.0,55,63.754883,9.350634,63.666992,9.350634,"May 05, 2021",00:00,77.87393442580691,19.4636306230666,77.7860434258069,19.4636306230666,9.214535522435163,63.0,Park,Residential,POINT (77.87393442580691 19.4636306230666),108,Nanded
21.0,58,63.754883,9.350634,63.666992,9.434505,"May 05, 2021",00:00,77.87393442580691,19.4636306230666,77.7860434258069,19.5475016230666,13.108718833244666,58.0,Park,Park,POINT (77.87393442580691 19.4636306230666),108,Nanded
49.0,48,63.754883,9.350634,63.754883,9.434505,"May 05, 2021",00:00,77.87393442580691,19.4636306230666,77.87393442580691,19.5475016230666,9.326029692605356,122.0,Park,Supermarket,POINT (77.87393442580691 19.4636306230666),108,Nanded
11.0,36,63.754883,9.350634,63.842773,9.350634,"May 05, 2021",00:00,77.87393442580691,19.4636306230666,77.9618244258069,19.4636306230666,9.214430681944185,29.0,Park,Park,POINT (77.87393442580691 19.4636306230666),108,Nanded
